threshold,tp,fp,tn,fn,flagged,precision,recall,fpr,intervention_rate,loss_avoided,fp_cost,net_value
0.776,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.777,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.778,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.779,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.78,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.781,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.782,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.783,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.784,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.785,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.786,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.787,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.788,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.789,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.79,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.791,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.792,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.793,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.794,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.795,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.796,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.797,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.798,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.799,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.801,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.802,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.803,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.804,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.805,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.806,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.807,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.808,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.809,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.81,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.811,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.812,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8130000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8140000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8150000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8160000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8170000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8180000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8190000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8200000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8210000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8220000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8230000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8240000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8250000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8260000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8270000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8280000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8290000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8300000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8310000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.8320000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.833,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.834,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.835,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.836,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.837,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.838,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.839,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.84,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.841,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.842,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.843,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.844,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.845,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.846,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.847,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.848,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.849,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.85,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.851,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.852,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.853,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.854,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.855,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.856,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.857,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.858,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.859,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.86,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.861,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.862,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.863,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.864,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.865,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.866,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.867,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.868,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.869,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.87,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.871,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.872,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.873,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.874,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.875,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.876,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.877,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.878,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.879,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.88,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.881,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.882,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.883,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.884,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.885,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.886,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.887,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.888,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.889,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.89,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.891,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.892,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.893,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.894,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.895,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.896,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.897,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.898,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.899,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.901,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.902,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.903,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.904,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.905,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.906,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.907,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.908,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.909,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.91,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.911,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.912,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.913,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.914,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.915,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.916,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.917,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.918,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.919,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.92,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.921,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.922,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.923,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.924,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.925,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.926,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.927,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.928,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.929,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.93,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.931,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.932,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.933,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.934,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.935,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.936,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.937,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9380000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9390000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9400000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9410000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9420000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9430000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9440000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9450000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9460000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9470000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9480000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9490000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9500000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9510000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9520000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9530000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9540000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9550000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9560000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9570000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9580000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.9590000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.96,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.961,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.962,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.963,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.964,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.965,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.966,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.967,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.968,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.969,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.97,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.971,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.972,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.973,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.974,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.975,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.976,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.977,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.978,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.979,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.98,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.981,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.982,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.983,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.984,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.985,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.986,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.987,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.988,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.989,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.99,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.991,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.992,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.993,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.994,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.995,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.996,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.997,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.998,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.999,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
1.0,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
